ID,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Latitude,Longitude,mobile_money_classification
364,27,1,1,6,4,1,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,3,2,-1,5,-1,1,1,-8.69595658,34.37510245,3
7176,33,2,1,5,1,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,5,-4.98413166,39.8327296,0
9446,46,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,4,-1,1,4,1,2,1,-1,1,4,-7.60108403,39.24979663,3
1282,84,2,3,3,5,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,6,1,-1,4,4,-10.67111259,35.53851056,0
8882,80,1,3,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-3.82701818,32.59571046,0
5576,27,2,1,3,1,2,2,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,1,3,5,-1,1,4,-4.61491779,29.78760859,3
7166,24,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,-1,2,-1,1,5,3,-1,1,4,-6.24211896,39.53024609,3
2000,22,2,1,6,4,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,4,-1,1,1,-4.70035658,38.11960313,2
516,28,2,1,6,4,2,1,1,1,0,0,0,0,0,0,0,0,0,1,6,-1,1,3,1,2,5,5,1,1,-6.813703299999999,37.68516029,3
661,65,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,4,2,-1,2,2,1,4,-4.83163843,34.75111743,3
3641,27,1,1,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,1,4,1,4,1,-1,1,4,-5.1814352,38.79019126,3
9212,64,2,3,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,-1,1,7,2,-1,1,1,1,5,1,4,-2.87834901,37.3665477,3
5788,29,1,1,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,3,2,-1,5,-1,1,4,-3.12733786,33.49244653,3
3100,27,2,1,2,2,2,2,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,1,3,1,-1,2,4,-3.35550934,36.49438633,0
8660,33,2,1,2,3,1,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,4,1,1,5,-1,1,4,-6.93089267,39.26419318,2
7630,29,1,1,5,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,1,4,2,-1,4,-1,1,2,-2.71415122,33.14074728,3
6348,22,2,1,3,3,2,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,1,1,4,4,-2.40216691,32.32707981,0
5989,20,1,1,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,2,-1,2,-1,1,-1,1,4,-8.53648282,32.94131186,3
4105,21,1,4,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,4,-1,2,-1,2,-1,1,-1,4,4,-10.37872282,39.84088263,0
8658,23,2,1,3,4,1,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,1,1,4,-6.9315708,39.2627114,0
7035,32,2,1,3,3,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,3,2,-1,1,-1,1,4,-9.47600597,34.78633025,3
6551,38,2,1,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,6,1,-1,1,4,-1.22944621,30.95163519,3
3987,26,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,5,-1,1,4,-4.38845188,35.46592601,2
6672,22,2,3,3,3,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-8.30372947,31.05964247,0
5179,45,2,3,1,1,2,2,0,1,0,0,0,0,0,1,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-2.48090543,32.20375984,1
6454,59,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,3,2,-1,5,-1,1,4,-3.35811781,33.90985194,3
405,36,1,1,5,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,3,1,4,4,1,2,4,-6.1821651,39.23485161,3
2007,35,1,1,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,5,-1,1,4,-4.30977079,35.62529155,2
5635,80,2,3,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,4,-1,4,4,-9.33696867,34.76622556,2
9257,20,2,4,3,5,2,2,1,0,0,0,0,0,0,0,0,0,0,6,-1,-1,1,4,2,-1,5,-1,1,4,-6.81467877,39.15240515,3
8664,55,2,2,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-8.97346102,33.95758911,1
5552,45,2,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,8,-1,2,-1,2,-1,1,-1,4,4,-5.98356187,39.28264942,1
8841,52,1,4,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,4,1,5,5,-1,1,2,-3.54529361,36.98617473,3
8137,29,1,2,6,4,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,4,2,-1,1,-1,1,1,-8.55083278,36.00818134,3
8972,22,2,1,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,1,-1,4,4,-1.96000456,35.35634146,1
9069,41,2,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-10.78434469,38.62104282,1
2947,24,1,1,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-1.8468407999999998,31.535373999999997,0
2865,28,1,1,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-2.9867857000000004,34.19038221,0
6270,47,2,1,6,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,2,-6.08951793,39.32948173,1
8332,18,2,1,3,3,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-4.59646144,34.46551036,1
3600,37,2,3,5,3,2,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,5,2,-1,2,-1,5,-1,1,1,-6.14907037,39.21450762,3
5112,22,2,4,1,5,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-2.73981608,31.63401932,1
7108,35,1,1,6,4,2,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,-1,1,6,1,3,1,-1,1,1,-5.11255461,31.04547177,3
1736,29,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-3.22078402,32.69438287,0
6661,46,2,1,6,3,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,3,1,3,1,1,1,2,-4.90466567,35.779883700000006,3
7277,18,1,4,5,4,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,2,5,-1,1,1,-4.10183215,32.40756141,3
4888,65,1,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,1,-1,1,4,-2.57414581,33.27293888,3
1791,26,2,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1,2,-1,1,2,5,4,1,1,-3.37272319,36.6640703,3
7912,40,2,1,3,3,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,5,2,-1,5,-1,2,4,-7.11933259,39.19834363,2
917,26,1,4,6,5,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,6,-1,1,4,2,-1,3,5,1,1,-9.36272754,34.78320196,3
327,49,1,1,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,3,2,-1,1,-1,1,4,-2.56079639,32.91549893,3
7165,40,1,1,2,1,2,1,0,1,0,0,0,0,0,0,1,0,0,-1,4,-1,2,-1,1,2,4,4,4,4,-6.2417264999999995,39.52942008,3
3071,30,2,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,6,2,-1,5,-1,1,2,-8.18959597,31.84954439,3
8663,20,2,4,6,1,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,1,-8.97338226,33.95753347,1
8600,22,1,4,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-2.49748226,33.54451051,3
2310,33,1,1,2,1,2,1,0,0,1,1,0,0,0,0,0,0,0,-1,-1,4,2,-1,2,-1,1,-1,4,4,-10.36123187,40.10445275,1
6266,34,2,2,5,4,2,1,0,1,1,0,0,0,0,0,0,0,0,-1,1,7,2,-1,2,-1,1,-1,1,4,-6.48597688,31.11694042,1
5717,24,2,1,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,5,1,-1,1,5,-11.2172008,34.97809829999999,2
6500,55,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,1,-1,1,4,-10.24410833,38.25349667,3
9003,56,1,1,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,6,2,-1,1,-1,1,4,-5.98758552,35.43792183,3
7272,47,2,2,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,2,4,-2.86994648,33.28629897,1
6269,55,2,3,1,3,2,2,0,1,0,0,0,0,0,0,1,0,0,-1,8,-1,2,-1,2,-1,1,-1,4,4,-6.08742193,39.32903186,0
6839,45,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,3,1,3,1,-1,1,1,-9.0290584,32.46760808,3
4940,60,1,1,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,6,1,6,1,-1,1,4,-4.64283184,38.32358325,3
729,32,2,2,6,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,2,2,-1,1,-1,1,1,-2.80222345,33.98918976,3
3188,62,1,1,1,5,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-3.56110445,33.89019596,1
5623,58,2,1,1,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,2,-1,1,6,1,-1,4,4,-9.42004237,33.95900478,2
7300,35,2,1,3,4,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-7.497040400000001,31.0324462,2
1733,25,1,1,6,4,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,6,2,-1,4,5,1,1,-3.42422049,36.69782033,3
7183,23,2,4,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-3.64538117,34.30278951,0
6241,60,1,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-5.49154729,29.78297833,3
7189,45,1,1,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-5.76977361,37.25102384,0
3423,32,1,1,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,1,1,-1,1,4,-8.57148856,33.44991499,3
6409,28,2,1,2,3,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-2.12297937,33.05917498,1
6861,48,1,1,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,2,1,2,1,-1,1,2,-10.561740400000001,39.1712248,3
3440,16,1,4,1,3,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-7.48414993,35.98474765,2
6111,18,2,4,6,3,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,6,1,-1,1,1,-3.34538513,36.83517911,1
2152,48,2,3,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-3.78750643,30.4985838,1
4729,32,2,1,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,7,1,4,1,4,5,-1,1,1,-3.42992368,37.29028215,3
8987,45,2,1,3,1,2,2,0,1,0,1,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-5.86043522,35.69588012,0
5144,32,1,1,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-3.15292202,33.66193607,0
2717,28,2,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-4.64474868,35.04154666,1
6453,25,1,1,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-3.34804046,33.92246766,1
2360,23,1,1,3,5,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,3,1,4,1,-1,1,1,-3.04204806,31.37824762,3
1006,51,1,3,2,3,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,6,2,-1,1,-1,1,4,-8.90585106,33.4554062,2
1316,28,2,4,7,4,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,3,3,3,1,1,-7.77422139,35.69568862,3
6914,34,2,1,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,5,-1,2,-1,2,-1,1,-1,1,4,-4.61926187,35.76657865,0
2611,33,2,1,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,5,-1,2,-1,1,6,1,-1,1,4,-2.55508903,33.05301926,3
3047,25,1,1,5,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,4,-1,1,1,-3.31335319,36.70905429999999,3
128,45,1,1,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,1,1,4,-6.84946769,39.23452679,1
5929,60,1,4,1,5,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-9.46825783,33.95033025,1
6013,19,2,1,3,3,1,2,0,1,0,1,0,0,0,0,0,0,0,-1,7,-1,2,-1,1,2,1,-1,1,2,-6.56606647,35.51694620000001,3
6043,20,1,4,3,3,2,1,0,0,1,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,2,-10.19628142,38.56199163,1
819,42,2,1,3,1,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,4,1,3,5,-1,1,2,-2.62811949,32.94880366,3
1443,52,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-4.31059971,35.74174693,0
681,50,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,1,6,1,-1,4,4,-10.28686051,40.11686203,2
471,36,1,1,3,4,2,1,0,0,1,1,0,0,0,0,0,0,0,-1,-1,4,1,2,2,-1,1,1,1,2,-10.27465198,40.16779587,3
29,55,2,3,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,5,-6.80016168,39.25555031,2
4726,43,1,1,2,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-5.93023629,39.29650852,1
525,50,1,1,3,1,2,1,0,1,1,0,0,0,0,0,0,0,0,-1,1,7,1,3,1,4,1,1,1,1,-6.07919653,36.64933382,3
2476,44,2,1,7,2,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,1,3,1,2,5,5,1,1,-3.35808547,36.68217033,3
2996,48,2,1,3,2,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,1,-3.35345953,37.56766843,2
8911,83,1,1,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,2,1,5,1,1,-4.35745686,37.82200638,3
3532,27,2,1,2,3,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-5.32225456,34.51866283,0
2812,24,2,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,5,1,6,1,4,1,-1,1,1,-8.84104832,34.81142766,3
3251,40,2,1,3,3,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,2,1,6,3,-1,1,1,-5.16795731,34.62009305,3
3539,40,2,1,1,2,2,2,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-5.32906901,34.51973932,1
5220,56,1,3,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-9.05446825,33.28923733,0
6694,36,1,1,3,4,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,2,1,2,5,4,1,2,-4.9055818,35.77956941,3
736,26,2,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,8,-1,2,-1,2,-1,1,1,4,4,-6.138800700000001,39.23037822,0
7913,36,2,1,1,5,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-7.11905622,39.19844031,0
7206,42,2,1,3,3,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,1,-2.93482325,36.23593715,1
3488,53,1,1,3,5,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,3,1,4,5,-1,1,2,-3.56625707,36.94249091,3
2910,48,2,2,3,1,2,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,1,2,5,-1,1,4,-1.23731539,34.23270479,2
3554,47,2,3,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,5,-1,2,-1,2,-1,1,-1,1,4,-6.14849441,39.21423842,0
8708,40,1,1,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-5.22418716,35.17701206,1
7338,37,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-7.370882300000001,30.625892600000004,1
3974,21,2,1,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,5,5,-1,1,4,-2.76211534,33.62763269,3
1334,30,1,4,3,3,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,3,1,2,3,-1,1,2,-7.78384446,35.66375655,3
2604,41,2,1,3,3,2,2,0,1,0,0,0,0,0,0,1,0,0,-1,6,-1,2,-1,1,6,1,-1,1,4,-9.24963788,32.83647907,3
6655,33,2,1,2,1,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-5.0832584,31.8480266,0
2455,29,2,1,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-3.53326674,33.11252536,0
4196,25,1,4,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,4,-1,2,-1,2,-1,4,4,1,1,-6.16179411,39.19224583,3
375,23,1,4,6,5,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,2,4,1,1,-2.52617029,32.9025162,3
7861,25,1,1,5,5,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,1,-8.55096666,32.55036845,1
2165,29,1,1,5,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,7,-1,2,-1,2,-1,1,1,1,4,-6.16452276,39.22429477,3
7886,75,1,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-3.82214992,32.23209174,1
4159,37,2,2,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,6,2,-1,4,-1,4,4,-2.705877,33.48916841,3
2629,30,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-4.15827947,35.43030807,1
9181,50,2,1,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,9,-1,2,-1,2,-1,1,-1,1,4,-6.3010552,33.846489299999995,1
9117,18,2,1,3,2,2,2,0,0,0,1,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-11.07810971,38.27464394,1
2172,32,2,2,1,4,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-8.25754211,31.70021032,0
3824,40,2,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-8.96002176,32.89953363,1
4367,37,2,1,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,3,-1,2,-1,1,4,5,-1,1,4,-4.00005859,34.54300401,3
8583,50,2,2,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,5,-1,2,-1,2,-1,1,-1,1,4,-8.29583514,34.90754962,1
4335,45,2,1,1,3,2,2,0,1,0,1,0,0,0,1,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-5.98845827,37.75491248,1
4371,63,1,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,6,1,-1,4,4,-5.02921797,38.69546638,3
223,23,2,2,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1,2,-1,1,4,1,-1,4,4,-6.97122532,39.09557215,3
2452,27,2,1,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,10,-1,1,2,1,2,1,-1,1,4,-4.57631341,30.09333443,3
4357,29,1,4,6,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,2,1,3,3,-1,1,1,-2.6391028999999997,32.65533202,3
7403,40,2,1,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-5.93499408,37.27522373,0
8111,20,2,1,1,5,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-5.45693438,33.82834604,0
927,65,2,1,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,5,-1,1,4,-4.89523842,38.575309000000004,3
5014,17,2,1,3,5,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-7.70105615,31.28275349,1
1524,24,2,1,2,5,2,1,0,1,0,1,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-3.64213793,33.3953122,3
6378,38,1,1,1,3,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-4.98382805,39.83385121,1
4016,72,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-4.86423507,30.34151737,0
4018,28,2,2,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-4.86723361,30.33915999,1
2870,75,2,3,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-8.83986486,34.80645925,3
493,34,2,1,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,5,1,2,5,-1,1,4,-9.11874039,32.93533098,3
5749,34,2,3,3,1,2,1,0,1,0,1,0,0,0,1,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-1.37875952,34.62302102,1
9437,28,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,5,1,5,1,-1,1,4,-7.83711024,38.344294,3
8649,20,2,4,6,4,2,1,1,0,0,0,0,0,0,0,0,0,0,3,-1,-1,1,3,2,-1,1,-1,1,1,-10.79380808,38.31886634,3
3710,46,2,1,1,4,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,5,1,-1,4,4,-2.53863248,33.198640000000005,3
3085,68,2,3,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-1.85472794,31.58989868,1
701,27,2,1,4,1,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,1,3,1,-1,1,1,-6.58017743,39.08223741,3
1624,29,2,2,3,5,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,4,-1,2,-1,2,-1,1,-1,1,4,-3.90304871,35.81426291,0
7464,35,2,1,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,7,-1,1,3,2,-1,1,-1,1,2,-6.41810259,39.5489052,3
334,34,2,4,6,4,2,1,1,1,0,0,0,0,0,0,0,0,0,2,6,-1,1,3,1,6,3,3,1,1,-6.82632259,37.65247524,3
9202,33,1,2,3,5,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-2.04060871,33.83490067,3
6071,36,2,3,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-10.06061659,34.66454232,1
2974,50,1,2,3,3,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,2,-10.18041681,38.939574799999995,1
4195,70,2,3,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,-1,3,-1,2,-1,1,5,1,-1,1,2,-3.21682353,36.86494452,3
2565,34,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-9.32075668,32.78012596,0
6427,31,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,1,-1,1,4,-1.55795735,31.46215414,3
417,36,1,1,3,1,2,1,0,1,0,0,0,0,0,0,1,0,0,-1,6,-1,1,2,1,2,5,5,1,1,-6.53845003,38.99098686,3
789,62,2,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,-1,-1,1,3,1,3,3,-1,1,4,-7.95037461,31.60273217,3
2155,70,1,3,2,5,2,2,0,0,0,1,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,5,4,-3.28253814,32.87852015,0
8065,48,2,1,3,1,1,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-9.33519347,34.76612567,1
6788,30,2,1,6,3,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,1,-6.14702965,39.51662481,0
7184,19,1,1,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,3,1,6,1,-1,1,1,-4.54530323,31.96517634,1
